0	0	0	-0	0	0	0	-0	-0	-0	-0	0	-0	-0	0	0	-0	-0	-0	-0	0
0.125	3.405937544e-005	0.0004629884904	0.002569171943	0.00481393336	0.006557363186	0.008195600171	0.009776536391	0.01130791553	0.0126965343	0.0002059437164	0.000409587039	0.0006133316579	0.0008286749821	0.001082149919	0.001429665341	0.002001883478	0.003173218369	0.006099344638	0.009348722975	0.006338193134
0.25	6.81410426e-005	0.0009260913442	0.005138080668	0.009625669687	0.01310852965	0.01637845839	0.01953075695	0.02258048881	0.02534133442	0.0004109558015	0.0008173127967	0.00122385517	0.001653516268	0.002159227254	0.002852522761	0.003994059927	0.006330738523	0.0121678906	0.01864944509	0.01264325098
0.375	0.0001022672961	0.001389422794	0.007706462102	0.0144330113	0.01964730626	0.02453584968	0.02924039342	0.03378248415	0.03788287266	0.0006141087679	0.001221324309	0.001828775038	0.002470707613	0.003226182827	0.004261796267	0.005966868697	0.009456938819	0.01817499265	0.02785440873	0.01888220931
0.5	0.0001364604479	0.001853096969	0.01027405134	0.01923376087	0.02616750935	0.03265508589	0.03888327599	0.04487888263	0.05027003773	0.0008144834685	0.001619785353	0.002425321212	0.003276467883	0.004278014538	0.005650774067	0.007910742376	0.01253635148	0.02409031373	0.03691634479	0.02502244729
0.625	0.0001707428422	0.002317227925	0.01284058268	0.02402572242	0.03266297059	0.04072353537	0.0484373839	0.05583499152	0.06245234314	0.001011173256	0.002010884791	0.003010761776	0.004067068551	0.005309790824	0.007012840542	0.009816253193	0.01555373915	0.02988397822	0.04578871546	0.03103185812
0.75	0.0002051368696	0.002781929669	0.01540578965	0.02880670234	0.03912754278	0.0487286427	0.05788089579	0.0666165529	0.07438013303	0.001203288085	0.002392844808	0.003582415465	0.004838850958	0.006316673781	0.00834150776	0.01167415875	0.01849417028	0.03552672285	0.05442595326	0.0368790169
0.875	0.0002396649819	0.003247316191	0.01796940502	0.03357451042	0.0455551057	0.05665794819	0.06719223952	0.07718985073	0.08600478461	0.001389958545	0.002763928993	0.004137663949	0.005588243246	0.007293941863	0.009630446398	0.01347544689	0.02134309309	0.04099004458	0.06278369512	0.04253334507
1	0.0002743497068	0.003713501488	0.02053116085	0.03832696079	0.05193957195	0.06449910737	0.07635014157	0.08752181639	0.09727890652	0.001570339791	0.003122450239	0.004673963826	0.006311776901	0.008237012024	0.0108735159	0.01521137937	0.02408640756	0.0462463446	0.07081901039	0.04796527031
1.125	0.0003092136623	0.004180599593	0.02309078852	0.043061873	0.05827489266	0.07223991015	0.08533367563	0.09758013223	0.1081565321	0.001743615374	0.003466778416	0.005188858287	0.00700610281	0.009141461229	0.01206479373	0.01687353436	0.02671053528	0.0512690678	0.07849062142	0.05314638135
