380	0.04841265909	0.06991590001	0.05209565163	0.004561129427	-0.04552796699	-0.06855738252	-0.004600719031	-0.009033909014
378	0.04872066882	0.07010678339	0.05168719784	0.003503376124	-0.04663867429	-0.06875413664	-0.004627018556	-0.008832249057
376	0.04903166788	0.07029518057	0.05126484026	0.002428903551	-0.04774715637	-0.06890467798	-0.004700290097	-0.008722568989
374	0.04934569079	0.07048095988	0.05082825541	0.001337647712	-0.0488526216	-0.06900493808	-0.004824722954	-0.008700375121
372	0.04966277237	0.07066398488	0.05037711354	0.0002295557375	-0.04995423886	-0.06904989727	-0.005007528475	-0.008765354488
370	0.04998294778	0.07084411416	0.04991107851	-0.0008954133099	-0.05105113598	-0.06903314891	-0.005259971681	-0.008921392956
368	0.05030625249	0.07102120119	0.04942980781	-0.002037287566	-0.05214239815	-0.06894618889	-0.005599156713	-0.00917706714
366	0.05063272226	0.07119509414	0.0489329525	-0.003196081463	-0.05322706628	-0.06877720268	-0.006051127844	-0.009546716559
364	0.05096239314	0.07136563566	0.04842015719	-0.004371794778	-0.05430413519	-0.06850887548	-0.006656426979	-0.01005233062
362	0.05129530149	0.07153266271	0.04789106002	-0.005564411623	-0.05537255188	-0.06811415519	-0.007480554049	-0.01072668754
360	0.05163148394	0.07169600635	0.04734529266	-0.006773899385	-0.05643121356	-0.06754730524	-0.008634946779	-0.01161852609
358	0.05197097737	0.07185549154	0.04678248034	-0.008000207616	-0.05747896565	-0.06672276955	-0.01032241118	-0.01280111817
356	0.05231381894	0.07201093688	0.0462022418	-0.009243266854	-0.05851459966	-0.06545749319	-0.01294414244	-0.01438653495
354	0.05266004604	0.07216215444	0.0456041894	-0.01050298739	-0.05953685093	-0.06328317822	-0.01736687698	-0.01654885047
352	0.05300969631	0.07230894949	0.04498792911	-0.01177925798	-0.06054439615	-0.05874347462	-0.02546547629	-0.01955755454
350	0.0533628076	0.07245112026	0.04435306057	-0.01307194446	-0.06153585081	-0.04782744521	-0.03878731068	-0.02380139232
348	0.05371941797	0.0725884577	0.0436991772	-0.01438088832	-0.06250976626	-0.03137077534	-0.04834170898	-0.02967852857
346	0.05407956564	0.07272074521	0.04302586624	-0.0157059052	-0.06346462659	-0.02019323255	-0.04717112157	-0.03696518194
344	0.05444328903	0.07284775838	0.04233270892	-0.01704678331	-0.06439884515	-0.01430534054	-0.04020701491	-0.04370840974
342	0.05481062669	0.0729692647	0.04161928052	-0.01840328177	-0.06531076056	-0.01098609327	-0.03197691726	-0.04723205487
340	0.05518161732	0.07308502326	0.04088515061	-0.01977512882	-0.06619863219	-0.008926794801	-0.02517494662	-0.04683295686
338	0.05555629969	0.07319478448	0.04012988316	-0.02116202007	-0.06706063498	-0.007551647097	-0.02027121058	-0.04334219302
336	0.05593471267	0.07329828977	0.03935303676	-0.02256361651	-0.06789485323	-0.006583807878	-0.01682915989	-0.03803723052
334	0.05631689518	0.07339527123	0.03855416489	-0.02397954251	-0.06869927334	-0.005877062021	-0.01437929009	-0.03234365745
332	0.05670288618	0.0734854513	0.03773281615	-0.02540938375	-0.06947177485	-0.005347976049	-0.01259430399	-0.02728298665
330	0.05709272458	0.07356854242	0.03688853455	-0.02685268495	-0.0702101195	-0.004945968419	-0.01126499312	-0.02320857624
328	0.05748644928	0.07364424667	0.03602085988	-0.0283089476	-0.07091193749	-0.004638929337	-0.01025834172	-0.02006088919
326	0.05788409911	0.07371225542	0.03512932808	-0.0297776275	-0.07157471005	-0.004405796188	-0.009488256164	-0.01765538682
324	0.05828571275	0.07377224892	0.03421347162	-0.03125813224	-0.0721957468	-0.004232491458	-0.008897771746	-0.01581340198
322	0.05869132876	0.07382389592	0.03327282	-0.03274981857	-0.07277215605	-0.004109601615	-0.00844849843	-0.01439537963
320	0.05910098547	0.07386685325	0.03230690025	-0.03425198956	-0.07330080508	-0.004031016901	-0.008114314337	-0.01329977919
318	0.05951472096	0.07390076541	0.03131523748	-0.03576389174	-0.07377826596	-0.003993138558	-0.007877545559	-0.01245445569
316	0.05993257303	0.07392526412	0.03029735553	-0.03728471207	-0.07420074049	-0.003994450996	-0.007726638037	-0.01180853345
314	0.06035457911	0.07393996789	0.0292527776	-0.03881357475	-0.07456395378	-0.004035359797	-0.007654765611	-0.01132633931
312	0.0607807762	0.07394448152	0.02818102707	-0.04034953792	-0.07486300013	-0.004118261316	-0.007659068453	-0.01098322311
310	0.06121120085	0.07393839564	0.02708162825	-0.0418915902	-0.07509211402	-0.0042478626	-0.007740366602	-0.01076279615
308	0.06164588904	0.07392128621	0.02595410731	-0.04343864708	-0.07524431994	-0.004431830634	-0.00790329556	-0.0106551887
306	0.06208487614	0.07389271398	0.02479799326	-0.04498954715	-0.07531087873	-0.004681942723	-0.008156898488	-0.01065605702
304	0.06252819683	0.07385222402	0.02361281898	-0.04654304818	-0.07528037729	-0.005016078928	-0.008515809985	-0.0107661861
302	0.06297588499	0.07379934509	0.0223981224	-0.04809782301	-0.07513715919	-0.005461740437	-0.00900231461	-0.01099163212
300	0.06342797365	0.07373358914	0.02115344776	-0.04965245526	-0.07485845811	-0.006062532003	-0.009649817131	-0.01134444037
298	0.06388449489	0.07365445071	0.01987834698	-0.05120543487	-0.07440876667	-0.006890844138	-0.01050873182	-0.01184407746
296	0.06434547969	0.0735614063	0.01857238111	-0.05275515341	-0.07372768408	-0.008074660946	-0.01165670509	-0.01251985477
294	0.06481095789	0.07345391382	0.01723512197	-0.05429989918	-0.07270018486	-0.009859987177	-0.01321684092	-0.01341481687
