10	-1.893810723e-017	4.599427489e-016	4.441087936e-016	6.174186923e-016	-2.484984566e-016	-4.630155122e-017	3.624395455e-016	1.968449139e-016	2.093667761e-016	1.008334712e-015	-4.3707442e-017	4.553242148e-016	8.977803597e-016	3.012239345e-016	9.882531873e-016	2.267007282e-017	4.591410721e-016	1.16524326e-015	1.585369764e-016	1.167298879e-015	-4.873035886e-018	8.754739531e-016	1.493389857e-015	1.677612594e-015	1.943151703e-015	-1.936614009e-016	8.498555368e-015	1.763817127e-014	3.515789977e-014	6.521771638e-014
10.5	-2.775790436e-017	6.740163862e-016	1.580978222e-016	3.239769716e-016	-4.165626187e-016	-3.557447046e-017	-2.022565049e-017	3.93809029e-016	4.414680217e-016	9.604627714e-016	-3.90905215e-017	4.660374612e-016	7.983215464e-016	4.915681129e-016	1.195891496e-015	9.824473287e-018	6.021513482e-016	1.50173996e-015	5.314947658e-016	9.234089335e-016	-2.054758418e-018	6.242111339e-016	1.692119168e-015	1.581155773e-015	1.812653997e-015	-2.138194313e-016	9.495359359e-015	1.890290168e-014	3.68362983e-014	6.930278121e-014
11	-5.039571789e-017	6.958363182e-016	7.007272064e-017	3.839442826e-016	-7.03809828e-016	-4.694987686e-017	-1.086535028e-016	6.01396508e-016	3.556386619e-016	6.623313522e-016	-4.1210814e-017	5.461630414e-016	7.48661966e-016	4.750489216e-016	1.250244618e-015	1.47414685e-017	5.503824468e-016	7.289071989e-016	2.15106317e-016	1.178566029e-015	-5.853096653e-018	8.335326752e-016	1.694018938e-015	1.585617003e-015	2.144804388e-015	-2.141739552e-016	9.939600524e-015	2.016853166e-014	3.924536885e-014	7.376046873e-014
11.5	-4.686292602e-017	5.860021275e-016	5.272933838e-016	6.161431593e-016	-9.128723172e-016	-4.542387912e-017	-1.770070061e-016	2.674353349e-016	3.65716301e-016	8.673502442e-016	-4.610305358e-017	9.351756342e-016	8.637700713e-016	4.728832849e-016	1.257921401e-015	1.504005565e-017	3.76497491e-016	9.777084948e-016	2.143080071e-016	1.159003356e-015	-3.925835368e-018	6.15627909e-016	1.835799804e-015	1.997492411e-015	2.540616036e-015	-2.33098616e-016	1.060369645e-014	2.113431207e-014	4.130632046e-014	7.81256717e-014
12	-2.717521955e-017	6.632256942e-016	7.627683125e-016	1.026109626e-015	-9.286157731e-016	-4.677629117e-017	-4.948809135e-016	4.598562589e-016	6.188473802e-016	8.532083274e-016	-5.319955525e-017	5.217362466e-016	7.879666412e-016	6.151123499e-016	1.178066099e-015	2.987176658e-017	5.746500195e-017	8.863015193e-016	1.864313774e-016	1.032327982e-015	-5.631309877e-018	5.46135777e-016	1.713001785e-015	1.913118718e-015	2.272196165e-015	-2.540671961e-016	1.150929354e-014	2.25547502e-014	4.404731393e-014	8.266614454e-014
12.5	-4.224293179e-017	7.443222801e-016	6.816158495e-016	7.808191928e-016	-8.822790189e-016	-4.885702031e-017	2.300510437e-016	5.534777125e-016	2.832346228e-016	9.320642462e-016	-5.545838512e-017	6.125154254e-016	6.706846693e-016	5.308240975e-016	1.266920621e-015	6.415930619e-018	1.661105229e-016	8.393062614e-016	1.394790964e-016	7.957654921e-016	-4.163636819e-018	6.826014003e-016	1.988969835e-015	1.986490424e-015	2.342313277e-015	-2.558089953e-016	1.163528115e-014	2.389713358e-014	4.627495097e-014	8.73804839e-014
13	-4.483200373e-017	5.59120133e-016	3.594770111e-016	9.810887021e-016	-9.045233283e-016	-4.834318713e-017	1.605367946e-016	2.840586904e-016	5.011688435e-016	6.775654637e-016	-6.658757942e-017	5.340952829e-016	6.65384663e-016	1.87186222e-016	1.481356876e-015	-5.384905355e-019	1.898193191e-016	8.161533087e-016	1.2802157e-017	8.488232086e-016	4.595378233e-018	9.864786957e-016	1.819183254e-015	1.840426793e-015	2.302657699e-015	-2.513013053e-016	1.20671025e-014	2.494524719e-014	4.841844677e-014	9.219008503e-014
13.5	-1.876637183e-017	9.74372179e-018	4.669188007e-016	4.42818541e-016	-9.304445105e-016	-5.323567237e-017	2.906083215e-016	-1.624536881e-017	5.121726816e-016	8.007981759e-016	-5.008496127e-017	6.154345044e-016	5.278433425e-016	3.330168648e-016	1.317294263e-015	6.16290947e-018	7.385253329e-016	7.095625042e-016	-6.649453476e-017	9.946018246e-016	-2.422888131e-018	6.879587793e-016	1.770668234e-015	1.864591332e-015	2.481358015e-015	-2.668660018e-016	1.237966761e-014	2.596811903e-014	5.108266491e-014	9.724909683e-014
14	-3.362929216e-017	1.577864394e-016	3.987776412e-016	4.272993781e-016	-8.633140437e-016	-5.586659171e-017	2.179486786e-018	-1.388330216e-016	5.679399469e-016	8.629802637e-016	-5.851769146e-017	3.920968316e-016	8.17269956e-016	7.107590289e-016	1.517878662e-015	1.141298931e-017	3.846601761e-016	9.33234153e-016	-7.7814545e-017	8.015166932e-016	6.978475115e-020	8.440612825e-016	1.695641448e-015	2.116329697e-015	2.622373689e-015	-2.938541093e-016	1.329011186e-014	2.736983731e-014	5.352027523e-014	1.022940725e-013
14.5	-5.972548873e-017	2.150633068e-016	6.973743212e-016	7.280365446e-016	-8.685933331e-016	-6.068918151e-017	5.619545703e-017	-1.595037698e-017	5.826670363e-016	1.267796729e-015	-5.420554102e-017	7.246865915e-016	9.50300941e-016	6.615348262e-016	1.370912847e-015	6.170937211e-018	4.359879679e-016	4.210504591e-016	2.583453846e-016	6.612677175e-016	-1.446178153e-017	5.30376642e-016	1.65177077e-015	2.393317791e-015	2.864130932e-015	-3.025581247e-016	1.397304149e-014	2.888968526e-014	5.669781533e-014	1.078093439e-013
15	-7.650558798e-017	3.839618104e-016	3.419666591e-016	8.859655014e-016	-1.276034777e-015	-6.947044525e-017	-6.59044337e-019	2.660643635e-016	5.54638931e-016	1.159375958e-015	-5.552395322e-017	7.503668585e-016	5.895129473e-016	6.182597699e-016	1.571524014e-015	8.770745223e-018	5.510882979e-016	8.940514915e-016	1.188528525e-016	1.197165887e-015	-5.973309987e-018	7.322338355e-016	1.729629817e-015	2.334292063e-015	3.058362358e-015	-3.217594593e-016	1.494549043e-014	2.990333843e-014	5.933844506e-014	1.133138565e-013
15.5	-3.455176035e-017	6.412223368e-017	3.969611201e-016	6.38277738e-016	-1.445161676e-015	-5.069909292e-017	-2.943309323e-017	8.159129113e-017	1.962442784e-017	1.030283776e-015	-6.760144142e-017	5.806549247e-016	3.832664874e-016	4.676385406e-016	1.215169787e-015	-7.628869249e-018	2.765234586e-016	6.363050629e-016	4.02929306e-016	1.23071799e-015	-1.592208508e-017	4.149884002e-016	2.045078006e-015	2.333220553e-015	2.835004343e-015	-3.331284388e-016	1.581435545e-014	3.168414901e-014	6.23583611e-014	1.194511236e-013
16	-1.880062485e-017	3.269582635e-016	6.214257639e-016	5.097713143e-016	-1.440382271e-015	-4.834467808e-017	3.79709311e-017	3.612069684e-016	2.236997419e-016	1.024044883e-015	-4.908184396e-017	6.854964754e-016	5.87164688e-016	7.892592038e-016	1.64263115e-015	-9.083856267e-018	7.226003396e-016	9.799560198e-016	2.751318907e-016	1.077574776e-015	-1.122492742e-017	5.974877353e-016	2.326072596e-015	2.677496005e-015	3.426111505e-015	-3.650062657e-016	1.658695481e-014	3.357891757e-014	6.537210021e-014	1.253010407e-013
16.5	-9.186849164e-018	1.423108533e-016	7.705923616e-016	8.524279252e-016	-1.640984721e-015	-7.093086898e-017	1.345143093e-016	5.597980886e-017	-9.600928335e-017	1.312307798e-015	-4.744895262e-017	9.292191211e-016	6.485985481e-016	6.267291827e-016	1.597133184e-015	2.914258654e-018	6.966331605e-016	7.048446997e-016	2.39372721e-016	1.285968086e-015	7.906614085e-019	8.05890707e-016	1.973973385e-015	2.659713586e-015	3.496553035e-015	-3.63660231e-016	1.711906189e-014	3.519407849e-014	6.891842078e-014	1.320400193e-013
17	-4.094189975e-017	2.32246895e-016	6.241668397e-016	7.039142821e-016	-1.147410594e-015	-6.480182517e-017	2.65116647e-016	-4.437271069e-018	4.597916758e-016	1.198288714e-015	-4.975150286e-017	6.144328354e-016	9.171833454e-016	9.137567444e-016	1.787536727e-015	6.591970041e-018	1.037822605e-015	6.842296364e-016	3.536157534e-016	1.380089273e-015	2.913787375e-018	1.075773195e-015	1.891110223e-015	2.663352699e-015	4.067647766e-015	-3.893579591e-016	1.796474324e-014	3.716084857e-014	7.213935478e-014	1.381755971e-013
17.5	-3.40650761e-017	-1.58934596e-017	4.404136803e-016	5.463932087e-016	-1.151779169e-015	-5.077316082e-017	9.698536379e-018	1.05783451e-016	-4.213077433e-017	1.418107515e-015	-6.6981205e-017	4.037531401e-016	8.312099601e-016	7.657243382e-016	1.685789912e-015	4.611310187e-018	6.385668299e-016	6.118791485e-016	3.172103673e-016	1.230079421e-015	-1.544971792e-017	8.62157656e-016	2.076706311e-015	2.700907893e-015	3.960296388e-015	-4.063607013e-016	1.871072299e-014	3.895310576e-014	7.558790394e-014	1.452556613e-013
18	-2.757277121e-017	2.769030083e-016	2.29728519e-016	7.610921751e-016	-1.445838482e-015	-4.65463097e-017	-1.648264739e-016	4.92101888e-016	-1.722696011e-016	1.221486886e-015	-5.169505619e-017	6.586018153e-016	5.759262564e-016	1.154500165e-015	1.546161458e-015	1.97642982e-019	5.614088176e-016	9.663233414e-017	2.771320488e-016	1.427600537e-015	-5.465659078e-018	1.161973869e-015	2.544035405e-015	2.630463734e-015	4.484412504e-015	-4.333926129e-016	2.009762665e-014	4.077732344e-014	7.97875362e-014	1.521770403e-013
18.5	-2.486197118e-017	9.008713076e-017	6.078081806e-016	4.823595029e-016	-1.514621979e-015	-7.709867015e-017	3.334555079e-016	2.272448503e-016	-4.008396262e-016	1.418635822e-015	-5.011104299e-017	7.505713515e-016	9.297350822e-016	7.409709567e-016	2.110109616e-015	5.865223621e-018	4.77873674e-016	2.478909011e-016	1.874294527e-016	1.351521467e-015	5.241783657e-018	9.768000323e-016	2.804914938e-015	3.149093148e-015	4.470449314e-015	-4.43356877e-016	2.135416384e-014	4.274164908e-014	8.308523379e-014	1.598520755e-013
19	-4.650346399e-017	2.339403031e-016	5.643964863e-016	1.437338442e-016	-1.69227092e-015	-7.459164486e-017	2.598880601e-016	1.978120687e-016	-1.214945602e-016	1.663494957e-015	-5.757558276e-017	7.134030885e-016	7.029213809e-016	6.880058013e-016	1.986956131e-015	-7.453731409e-018	5.966256137e-016	6.149710046e-017	2.231778168e-016	1.428402149e-015	4.957766626e-018	1.076070125e-015	2.690671941e-015	3.314212259e-015	4.827231997e-015	-4.780118986e-016	2.214687996e-014	4.513857873e-014	8.697196404e-014	1.673037588e-013
19.5	-3.632854358e-017	1.549586346e-016	5.835066439e-016	6.527403673e-017	-1.843181718e-015	-5.400274357e-017	5.674616841e-016	-2.272626918e-016	-7.682512904e-017	1.705314107e-015	-5.259131544e-017	5.144447511e-016	8.333233462e-016	7.826743133e-016	1.875892671e-015	-1.933909802e-017	9.212220007e-016	4.537331781e-016	1.540929795e-016	1.312857712e-015	-1.823619959e-018	1.333763757e-015	3.063500918e-015	3.370962871e-015	4.845355452e-015	-4.986799233e-016	2.309129416e-014	4.7472524e-014	9.100077279e-014	1.758393591e-013
20	-4.056004736e-017	3.851849406e-016	6.979020415e-016	1.077478903e-016	-1.718168171e-015	-6.317143097e-017	1.396828935e-016	-2.755682312e-016	3.408797282e-016	1.272781313e-015	-4.082640222e-017	9.625613032e-016	7.591960295e-016	7.7593125e-016	1.477644224e-015	-1.934719935e-017	1.03166483e-015	1.052782365e-016	4.552076317e-016	1.59534304e-015	1.071918841e-017	1.667436968e-015	3.314273333e-015	3.464176372e-015	5.262234311e-015	-4.946880557e-016	2.430359671e-014	4.952412771e-014	9.557354535e-014	1.837547248e-013
20.5	-6.126505838e-017	-3.727450606e-017	4.126759323e-016	5.764224394e-016	-1.484137999e-015	-7.983240221e-017	4.57791048e-016	-1.309967025e-016	2.52785074e-016	1.031595918e-015	-6.577088285e-017	9.02485375e-016	5.090716236e-016	8.868729672e-016	1.846572385e-015	-2.009577224e-017	8.838856697e-016	3.994373316e-016	2.923897279e-016	1.570854099e-015	6.682420847e-018	1.635464022e-015	3.344685665e-015	3.579506592e-015	5.528552081e-015	-5.373943124e-016	2.546258304e-014	5.180455512e-014	1.001207463e-013	1.924339315e-013
21	-6.259443765e-017	-1.505873359e-016	4.851972298e-016	4.893511871e-016	-1.753111307e-015	-7.676609365e-017	6.861155559e-016	-2.647264883e-016	5.003677233e-016	1.03687919e-015	-6.465371644e-017	8.740208867e-016	2.614994431e-016	6.197779818e-016	1.441651058e-015	-2.177262569e-017	1.047510054e-015	9.261791334e-017	1.516781434e-016	1.592592032e-015	-1.273529587e-018	1.524968208e-015	3.263183988e-015	4.156610697e-015	5.914652101e-015	-5.707456237e-016	2.649644359e-014	5.381616015e-014	1.041439638e-013	2.007911803e-013
21.5	-6.398498748e-017	-4.385085143e-017	3.377870582e-016	4.313349167e-016	-1.75024727e-015	-5.995785715e-017	5.042707895e-016	-1.369748164e-016	4.1540349e-016	1.344416813e-015	-5.556793911e-017	7.784385769e-016	7.39928216e-016	6.8237673e-016	1.463246364e-015	-2.346134322e-017	1.17420615e-015	3.552703553e-016	-4.993145225e-017	1.363003806e-015	-4.244950888e-018	1.54344934e-015	3.417194171e-015	3.629180893e-015	6.020463609e-015	-5.939968279e-016	2.736904758e-014	5.611478601e-014	1.089722627e-013	2.101525229e-013
22	-4.934164191e-017	3.649232585e-016	6.183775007e-016	3.526615401e-016	-1.426504809e-015	-6.140716086e-017	4.010437616e-016	1.486811717e-016	-1.416803857e-016	1.370333935e-015	-3.841093752e-017	8.068779523e-016	1.259565005e-015	4.759384026e-016	1.287134325e-015	-1.528474089e-017	1.300728866e-015	2.082809805e-016	-4.994120154e-017	1.401740278e-015	1.112211527e-018	1.615992755e-015	3.193674047e-015	3.21714071e-015	6.106329371e-015	-6.215312921e-016	2.891335605e-014	5.854577535e-014	1.139998655e-013	2.20160618e-013
22.5	-5.734935098e-017	4.099572721e-017	3.392572228e-016	-1.135887868e-016	-1.463864099e-015	-6.358229906e-017	2.761548987e-016	2.69026497e-017	-5.193269287e-016	1.591062348e-015	-5.810632758e-017	9.428013608e-016	8.15078663e-016	4.048349724e-016	1.519482848e-015	-2.909531497e-017	1.227655397e-015	3.064958783e-016	7.200579352e-016	1.481460083e-015	-2.482173829e-018	1.58445515e-015	3.339956782e-015	3.478821489e-015	6.333974736e-015	-6.32332953e-016	3.034947148e-014	6.159484352e-014	1.196277539e-013	2.30625468e-013
23	-3.652593326e-017	6.975497522e-017	3.1459493e-016	5.111065095e-016	-1.86075546e-015	-4.541082651e-017	2.40943258e-016	3.240125962e-016	-4.05716179e-016	1.269716596e-015	-6.012430282e-017	5.90629882e-016	5.83780929e-016	7.220099588e-016	1.462136184e-015	-1.536709299e-017	1.230910971e-015	5.799128344e-017	5.490857693e-016	1.721682322e-015	-1.661614525e-018	1.278581736e-015	3.479956353e-015	3.869196253e-015	7.115197328e-015	-6.768997773e-016	3.191558e-014	6.473659926e-014	1.250463241e-013	2.408785352e-013
23.5	-3.159571593e-017	1.500353783e-016	6.586261487e-016	3.088821961e-016	-2.116987326e-015	-7.525597688e-017	4.478576878e-016	2.595116313e-016	-3.178016059e-016	1.218397478e-015	-6.304107389e-017	7.836291878e-016	4.117666704e-016	2.779313362e-016	1.572134642e-015	-3.215145763e-017	1.421123444e-015	3.180872983e-016	5.708992637e-016	1.397354462e-015	3.03587116e-018	1.502905428e-015	3.619611738e-015	4.017255777e-015	7.269071603e-015	-7.142833405e-016	3.356462927e-014	6.801640353e-014	1.307083384e-013	2.522868213e-013
24	-3.432989306e-017	1.750795846e-016	5.787163433e-016	7.556918218e-016	-1.641834649e-015	-6.330741114e-017	5.774419071e-017	3.29230094e-016	-4.749494307e-016	1.366665342e-015	-4.801449452e-017	6.983853164e-016	6.811293713e-016	5.084658767e-016	1.398601201e-015	-4.622675415e-017	1.268587738e-015	4.080961671e-016	4.52113797e-016	1.710968315e-015	3.275936093e-018	1.708015058e-015	4.013849029e-015	4.338140728e-015	7.754470282e-015	-7.537019323e-016	3.521436873e-014	7.104862327e-014	1.365370611e-013	2.63301387e-013
24.5	-4.392858485e-017	-1.141099385e-016	8.271701507e-016	2.455661224e-016	-1.777926009e-015	-6.222122105e-017	2.920656043e-016	2.733775304e-016	-5.936900136e-016	1.709333899e-015	-4.809536101e-017	7.619502976e-016	5.872491576e-016	5.017050213e-016	1.297945609e-015	-4.214437835e-017	1.076190708e-015	5.256099622e-017	6.717679196e-016	1.614601325e-015	-4.591408801e-018	1.389018502e-015	4.118481271e-015	4.704854713e-015	8.25455485e-015	-7.837364331e-016	3.674441914e-014	7.413507218e-014	1.429789271e-013	2.753396571e-013
