10.5	5.472995792e-017	1.873589299e-015	6.885188244e-016	9.176938805e-018	9.670968802e-016	-1.012075892e-016	-1.045773832e-015	-3.408250931e-016	1.429082476e-015	6.202293209e-016	6.015985859e-017	1.410049563e-015	-7.943586425e-019	-8.70872966e-017	8.109191846e-016	2.328288447e-017	6.737842871e-016	-5.591535452e-016	1.220919454e-015	1.100066426e-015	-7.514048311e-017	2.16324789e-016	1.105275014e-015	9.724706144e-016	4.956391797e-016	-2.76646109e-017	8.75761948e-016	-9.401805345e-016	7.529332266e-016	7.017536098e-016
11	5.857940665e-017	1.796799237e-015	5.812220127e-016	-1.700347432e-017	9.814838478e-016	-1.232350717e-016	-7.335737522e-016	3.982980113e-016	1.06605569e-015	1.038834024e-015	6.920876102e-017	1.240094244e-015	2.760681275e-016	-5.847361042e-018	6.500615338e-016	1.007337898e-017	6.245864864e-016	-4.22820612e-016	9.217385664e-016	1.176354563e-015	-6.919027678e-017	2.337491041e-016	7.212046458e-016	1.000031262e-015	6.705560373e-016	-2.736676314e-017	1.356194761e-015	-1.140388768e-015	3.846478165e-016	4.548107885e-016
11.5	5.393229969e-017	1.59245087e-015	7.254761155e-016	-1.21721854e-017	2.35602589e-016	-1.223250155e-016	-1.020655785e-015	4.534832249e-017	1.194438822e-015	8.416988582e-016	5.842049235e-017	1.297996201e-015	6.300695092e-016	-2.367702056e-016	4.070930077e-016	-1.058100977e-018	4.573615102e-016	-7.716945027e-017	9.410255569e-016	9.870301986e-016	-6.835260972e-017	3.066728232e-016	7.407912015e-016	3.980349192e-016	2.80687765e-016	-4.003103194e-017	9.011514021e-016	-5.511395609e-016	5.716230403e-016	2.130515879e-016
12	8.368640525e-017	1.730296961e-015	5.440613719e-016	-4.093032483e-017	6.734579244e-016	-1.09406911e-016	-1.128656272e-015	1.514742436e-016	8.868819347e-016	9.23405328e-016	5.538923988e-017	1.060765882e-015	5.346031544e-016	4.500114747e-017	1.889975183e-016	1.412473208e-017	4.092416823e-016	-2.238575198e-016	8.734157367e-016	1.160790136e-015	-6.788777651e-017	9.806078581e-017	8.32454202e-016	2.928236871e-016	1.843372405e-016	-3.529732375e-017	9.630149066e-016	-4.279392291e-016	8.406729484e-016	6.575326289e-017
12.5	6.188896216e-017	1.822147316e-015	5.131240107e-016	2.926810108e-017	5.610440152e-016	-9.656376844e-017	-1.383517663e-015	1.512820147e-016	9.932466087e-016	6.22256133e-016	4.022733723e-017	1.058756637e-015	3.468474061e-016	-2.800066613e-016	4.118305431e-016	-1.021424835e-018	1.918750498e-016	-5.19487418e-016	3.890086387e-016	1.134730529e-015	-6.320698184e-017	4.157584615e-016	1.765420209e-016	4.595696694e-016	3.02458056e-016	-4.642669121e-017	8.0804472e-016	-2.147739589e-016	7.576500498e-016	-1.748290059e-016
13	6.234490629e-017	1.535707824e-015	2.422305637e-016	1.212586838e-016	8.17787477e-016	-1.009973942e-016	-1.187939752e-015	1.44680515e-016	1.33723499e-015	6.291402491e-016	2.502566618e-017	1.143264905e-015	3.776250628e-016	-1.429081698e-016	5.064484627e-016	6.94217388e-019	3.341665226e-016	-3.806528358e-016	1.892246201e-016	1.134887818e-015	-7.564843415e-017	1.741301976e-016	7.81153342e-016	3.629534957e-016	3.370058876e-016	-5.723182598e-017	7.983146733e-016	-1.932419747e-017	5.438713635e-016	-4.359751146e-016
13.5	3.791712779e-017	1.363666188e-015	2.479535959e-016	-1.042474868e-016	2.530656032e-016	-7.606045941e-017	-1.304533347e-015	1.668919106e-016	1.591503354e-015	3.962450436e-016	3.75660604e-017	1.063682797e-015	5.455208306e-016	-4.453838049e-016	3.409726041e-016	3.10043701e-018	3.210129191e-016	-1.40913134e-016	4.037010231e-016	1.199658354e-015	-6.247517071e-017	-5.753977874e-017	7.405648792e-016	1.899609598e-016	2.988980498e-016	-3.706033393e-017	1.179142417e-015	2.330838467e-016	4.762296786e-016	-9.153501888e-016
14	6.555908305e-017	1.618540683e-015	2.673622775e-016	-5.109575035e-017	-4.480648945e-017	-7.04924505e-017	-1.114466691e-015	1.19106109e-016	1.394251988e-015	4.157353616e-016	3.633987803e-017	9.7308263e-016	3.296400583e-016	-4.345716511e-016	4.801623023e-016	-1.421290949e-017	6.522127334e-016	7.731817407e-017	4.439793253e-016	1.353146494e-015	-5.589300509e-017	2.704568277e-017	8.227293427e-016	1.782879705e-016	1.405540873e-016	-3.244578494e-017	1.201900412e-015	6.878012965e-016	5.184199856e-016	-2.237323443e-016
14.5	8.104018075e-017	1.706348006e-015	2.723185172e-016	7.767062742e-017	-1.617871045e-016	-8.199372603e-017	-1.609549964e-015	-1.2319764e-016	1.442960638e-015	5.710397856e-016	2.086051955e-017	7.936971104e-016	2.52504492e-016	-3.005335514e-016	4.74543784e-016	-5.633921688e-018	1.146935007e-015	6.409644429e-016	2.91143864e-016	1.559377525e-015	-6.249580021e-017	2.302336872e-016	3.44326098e-016	4.732531916e-017	1.025733764e-016	-3.567887389e-017	1.203065051e-015	7.384864651e-016	6.513851914e-016	-7.030774703e-017
15	6.815720963e-017	1.271466587e-015	2.675466547e-016	1.472745514e-017	-1.263168876e-016	-6.613548588e-017	-1.70680787e-015	5.311510964e-017	1.6184136e-015	3.855810505e-016	2.013632572e-017	5.179506846e-016	4.108476951e-016	1.584348104e-016	6.340385802e-016	-1.148352264e-018	1.16602188e-015	6.968544417e-016	9.676925417e-017	1.576454008e-015	-6.339703494e-017	-5.824471758e-017	7.497128249e-016	-3.043547627e-018	2.907659265e-016	-3.247530439e-017	7.015812791e-016	7.948119414e-016	5.395411384e-016	-5.490204681e-017
15.5	4.035962572e-017	1.057100005e-015	-2.466090614e-016	-1.074738391e-016	1.820219582e-016	-7.312483653e-017	-1.379729742e-015	3.814527848e-016	1.192641688e-015	5.991701298e-016	2.41632954e-017	3.054694768e-016	3.93828831e-016	7.56496406e-017	1.040217447e-016	1.582372372e-018	7.368038745e-016	8.767959978e-016	5.052976427e-016	1.433422664e-015	-6.877031769e-017	4.48797677e-017	6.079386781e-016	1.345503339e-017	4.198283161e-016	-4.942826983e-017	7.63300345e-016	1.000401809e-015	5.537421189e-016	-3.997197334e-016
16	2.672211568e-017	6.103261473e-016	-5.421246896e-016	9.455160892e-017	4.56113217e-016	-4.333102884e-017	-1.572820099e-015	7.001654345e-016	1.141444299e-015	6.551288426e-016	1.195245079e-017	4.387097141e-016	4.627193567e-016	-1.189529598e-016	3.062790654e-016	-3.098373464e-019	7.060373298e-016	7.062422365e-016	6.174986622e-016	1.437504085e-015	-6.744141573e-017	-1.929774158e-016	3.334553131e-016	-1.95911641e-016	3.827431893e-016	-5.819511065e-017	4.958781377e-016	1.469466438e-015	7.14385786e-016	-3.408095955e-016
16.5	2.04839234e-017	6.687561307e-016	-2.327293293e-016	3.290053413e-016	3.895487617e-016	-5.231975696e-017	-1.407389077e-015	9.244634941e-016	1.025244689e-015	9.608962224e-016	-7.585048969e-019	6.613296663e-016	4.515691818e-016	-5.267890214e-016	2.97105876e-016	1.346452693e-017	7.571638778e-016	1.360990873e-015	4.253295964e-016	1.621024277e-015	-5.745060038e-017	-2.767616432e-017	5.300155304e-016	-6.399650703e-017	6.335028105e-018	-5.340975556e-017	6.156542641e-016	1.418649754e-015	5.891497385e-016	-1.202658935e-016
17	4.672941451e-017	6.621763652e-016	1.391629112e-016	2.504513827e-016	-1.389072794e-016	-2.380596956e-017	-1.823073133e-015	7.084507796e-016	1.077563907e-015	8.127373549e-016	6.379856329e-018	4.617452158e-016	4.811941284e-016	-4.544053932e-016	-3.179477596e-016	4.829229911e-018	9.184776489e-016	1.481986959e-015	6.101013025e-016	1.7453426e-015	-5.580813097e-017	1.824120283e-016	3.358586621e-016	-3.141317767e-017	4.297906241e-016	-2.280588352e-017	7.583710708e-016	1.161691765e-015	4.4966026e-016	1.30638632e-017
17.5	2.389374577e-018	6.136840057e-016	2.936366389e-016	3.305515612e-016	-5.263576074e-017	-4.305785515e-017	-1.311592697e-015	6.525070698e-016	1.555756287e-015	6.997669042e-016	9.804619554e-018	4.481437431e-016	8.197308922e-016	-1.937137091e-016	-6.853184851e-017	2.117957546e-017	9.691050583e-016	1.206294132e-015	1.016375772e-015	1.803261549e-015	-5.423448421e-017	-7.412239169e-018	3.783513781e-016	3.601855707e-016	2.16338274e-016	-2.013168482e-017	4.884187365e-016	1.479016109e-015	6.053884897e-016	3.770620243e-017
18	1.019188632e-017	7.734706621e-016	-1.977263363e-016	6.236417495e-016	1.614561388e-016	-5.478472968e-017	-2.062803758e-015	6.052339427e-016	1.553260497e-015	9.588612727e-016	1.519622077e-017	4.922805094e-016	5.716434247e-016	-3.496813655e-016	-4.692096683e-016	3.339471386e-017	6.764195775e-016	1.036477888e-015	1.2998254e-015	1.575611612e-015	-6.912653992e-017	-2.104616693e-016	2.181924962e-017	-1.504918302e-016	6.114532766e-016	-3.540753172e-017	7.762624528e-016	1.129407024e-015	3.246454077e-016	1.31297431e-016
18.5	-4.57376557e-018	3.637689969e-016	5.132581712e-017	6.989950432e-016	1.964198487e-016	-5.715646862e-017	-1.782744554e-015	6.56469895e-016	1.606086269e-015	1.138853834e-015	2.052358319e-017	1.218584136e-016	6.956655946e-016	-6.102455495e-016	-5.111453028e-016	3.20963932e-017	4.78691435e-016	1.18550893e-015	8.022231385e-016	1.568757693e-015	-3.33734453e-017	2.260905189e-016	7.436028802e-017	-6.990761144e-016	4.186910618e-017	-1.14478921e-017	7.207281603e-016	1.024825063e-015	2.493064856e-019	1.681565504e-016
19	-1.909292094e-018	5.236550758e-016	-9.117803999e-017	5.80588742e-016	3.507436753e-016	-7.549106249e-017	-1.568079551e-015	5.03342784e-016	1.503774816e-015	9.084191915e-016	2.325352949e-017	-3.451944422e-017	5.298133593e-016	-4.820378713e-016	-6.59794955e-016	8.033629961e-018	3.317541168e-016	1.500856681e-015	8.748495484e-016	1.536639406e-015	-3.433786264e-017	5.679575621e-016	1.50687908e-016	-4.899971743e-016	-1.645969115e-017	-4.595219911e-018	8.712804781e-016	1.156020196e-015	-2.772178657e-016	3.001756169e-016
19.5	3.702239877e-017	5.92568752e-016	-8.337905429e-017	3.29833084e-016	4.664941304e-016	-7.364968423e-017	-1.248795997e-015	7.322340209e-016	1.784110227e-015	1.060769347e-015	2.749201221e-017	6.900217481e-017	5.119933195e-016	-3.59381889e-016	-3.599647966e-016	5.603802864e-018	5.445863071e-016	1.401028198e-015	9.775571055e-016	1.715144496e-015	-1.179005689e-017	6.64702152e-016	-1.560277864e-016	-3.7718578e-016	8.934760721e-017	-1.036894517e-018	1.022557439e-015	1.46492732e-015	-1.696895237e-016	6.598412989e-016
20	9.132521503e-018	7.270927497e-016	-1.712151663e-016	5.512572641e-016	4.940709287e-016	-6.81883513e-017	-9.867553326e-016	8.850713809e-016	1.86398458e-015	9.887200155e-016	2.183938094e-017	8.949129533e-017	8.026438988e-016	-4.873679162e-016	-6.005878234e-017	1.598801153e-017	3.930304848e-016	1.175268076e-015	1.280767104e-015	1.779908028e-015	-1.51352304e-017	3.058345314e-016	1.234316919e-016	-1.076066587e-016	3.863339459e-017	-5.514059222e-018	1.002460985e-015	1.105408196e-015	-1.950300708e-016	7.390391837e-016
20.5	3.216484589e-019	2.782533586e-016	2.979586255e-016	9.966157016e-017	4.861458616e-016	-7.570402932e-017	-9.918291009e-016	1.332432382e-015	1.457940512e-015	1.224775124e-015	2.134784913e-017	1.879432263e-016	7.623378461e-016	-3.417573449e-016	-1.788858166e-017	-4.823665258e-018	9.745641586e-017	1.33612944e-015	1.120512532e-015	2.091415313e-015	-2.584373149e-017	6.202174179e-016	3.563910731e-017	-3.992774458e-016	2.009503467e-016	-9.169334616e-018	1.015289306e-015	8.563389481e-016	-2.928406874e-016	7.3418394e-016
21	-7.27258835e-018	2.75466351e-016	2.568005445e-017	-9.180846739e-017	5.366545638e-016	-6.136319206e-017	-5.999993979e-016	1.314003047e-015	1.432113462e-015	1.127356895e-015	2.884200698e-017	1.874940748e-016	9.914222289e-016	-2.4981157e-016	-2.605088019e-017	4.021677408e-018	2.673882342e-016	1.032671847e-015	1.317180461e-015	2.217513796e-015	-3.531911794e-017	3.873461686e-016	-6.377358676e-017	-3.982401482e-016	1.089926184e-016	6.938942495e-018	9.579860059e-016	9.801556521e-016	-5.545832818e-016	8.494624819e-016
21.5	9.88003681e-018	-4.697862465e-017	9.070904752e-017	-3.991608113e-017	6.458312752e-016	-4.103599121e-017	-1.289239326e-015	9.43520455e-016	1.195057664e-015	1.140662027e-015	2.326281116e-017	1.448291287e-016	8.891240877e-016	-1.75593979e-016	2.717983677e-016	9.185439603e-018	5.379136551e-017	9.789643988e-016	1.022020729e-015	1.957635904e-015	-1.763587392e-017	3.356389699e-016	6.790021307e-017	-4.016205627e-016	-1.058934393e-016	1.339823272e-017	3.823703083e-016	8.772124433e-016	-2.448691071e-016	6.831129329e-016
22	1.336256126e-017	7.472720557e-018	1.025569527e-016	1.189897328e-016	8.688150804e-016	-4.760582281e-017	-1.338444516e-015	7.345859937e-016	1.244594238e-015	1.196855211e-015	3.245049196e-017	1.874897934e-016	7.376939979e-016	2.637455702e-016	1.680515873e-016	2.195064296e-017	1.264386752e-016	9.959708587e-016	7.928794993e-016	1.814226651e-015	-1.613858522e-017	3.62582453e-016	8.823814679e-017	-3.08369179e-016	-4.633128553e-017	1.570007513e-017	8.523746142e-016	7.104717021e-016	-3.335870564e-016	6.382920928e-016
22.5	2.304536688e-017	2.755873887e-016	1.627407173e-016	1.66877648e-016	8.482893892e-016	-5.670908106e-017	-1.135704516e-015	8.005026096e-016	1.327085117e-015	9.131076857e-016	2.984706898e-017	5.404415388e-016	6.869234141e-016	4.66306872e-016	4.313065831e-016	1.241078291e-017	-2.081116247e-016	9.167217229e-016	1.115772707e-015	1.60818327e-015	-7.67645868e-018	3.739797006e-016	1.023189363e-016	-4.728684427e-016	-6.649193385e-017	1.71503153e-017	8.460063658e-016	8.165664878e-016	-5.31169658e-016	6.652894911e-016
23	6.383473456e-018	2.665714928e-016	3.207071591e-016	-2.102512496e-017	8.339966225e-016	-4.7715857e-017	-7.006908212e-016	3.111306359e-016	1.500597845e-015	6.151674686e-016	2.742803172e-017	3.968324707e-016	3.923273388e-016	-1.133114355e-017	3.533473812e-016	1.110391702e-017	-9.096386151e-017	1.006503877e-015	1.393976466e-015	1.579481144e-015	-4.336215813e-018	4.773606238e-016	9.566644198e-017	-5.248244505e-016	1.536190892e-016	-6.249198482e-019	8.808843188e-016	2.26844086e-016	-9.491839491e-016	9.555339961e-016
23.5	2.274633022e-017	1.549650542e-016	1.903649284e-016	-2.259694578e-016	9.163634819e-016	-2.080812429e-017	-9.687718332e-016	1.370377242e-018	1.298393471e-015	4.457028705e-016	4.278621591e-017	2.732386229e-016	1.067913458e-016	-1.896420102e-016	6.503807606e-016	-3.340485056e-018	8.112266027e-017	6.123505291e-016	9.624461454e-016	1.257108974e-015	-9.461306085e-018	3.391779699e-016	1.813606763e-016	-1.72728879e-016	1.45474763e-016	2.001234969e-018	7.854947987e-016	7.969708633e-017	-1.00919278e-015	9.397449269e-016
24	2.323211987e-017	5.381867499e-016	3.991788595e-016	-2.549448491e-016	1.092788557e-015	-9.173049451e-018	-8.660213609e-016	-1.016418104e-016	1.450271189e-015	8.293397372e-016	4.622087675e-017	2.692459639e-016	7.271201371e-016	1.208077899e-016	4.290512077e-016	1.431614942e-017	-9.186814841e-017	6.504384641e-016	1.042518959e-015	1.407855063e-015	6.369853532e-018	5.72784355e-016	-8.918372519e-017	-3.53791147e-016	4.927635628e-017	1.103573903e-017	6.433834978e-016	4.786863827e-017	-1.278077748e-015	7.997695467e-016
24.5	2.213912589e-017	4.671143453e-016	3.49337252e-016	5.970498287e-017	1.168865332e-015	-1.017373259e-017	-4.357742486e-016	-6.741590266e-017	1.325471341e-015	1.193675607e-015	5.922483584e-017	5.43534926e-016	5.524275087e-016	6.889124029e-016	4.755326597e-016	1.981068599e-017	3.117267984e-018	5.211483342e-016	9.079297623e-016	1.368502449e-015	4.622637703e-018	1.705034405e-016	-5.856975035e-017	-3.178389648e-016	-3.349169403e-016	4.423838594e-018	6.413130319e-016	1.838130152e-016	-1.423738422e-015	1.197919897e-015
